,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
21536,49,management,married,secondary,no,0,no,no,cellular,19,aug,141,2,-1,0,unknown,no
21538,32,management,married,tertiary,no,0,no,no,cellular,19,aug,198,6,-1,0,unknown,no
21542,49,technician,divorced,tertiary,no,0,no,no,cellular,19,aug,68,2,-1,0,unknown,no
21549,60,retired,married,secondary,no,0,no,no,cellular,19,aug,359,4,-1,0,unknown,no
21562,49,technician,divorced,secondary,no,5,no,no,cellular,19,aug,131,2,-1,0,unknown,no
21573,48,technician,married,tertiary,no,0,no,no,cellular,19,aug,58,2,-1,0,unknown,no
21581,30,management,married,tertiary,no,0,no,no,cellular,19,aug,178,2,-1,0,unknown,no
21582,42,management,divorced,tertiary,no,0,no,no,telephone,19,aug,225,4,-1,0,unknown,no
21587,34,technician,single,secondary,no,0,no,no,cellular,19,aug,130,2,-1,0,unknown,no
21594,32,entrepreneur,married,tertiary,no,0,no,no,cellular,19,aug,167,2,-1,0,unknown,no
21597,55,admin,married,primary,no,0,yes,no,cellular,19,aug,55,4,-1,0,unknown,no
21604,58,admin,married,primary,no,0,no,no,cellular,19,aug,109,6,-1,0,unknown,no
21608,41,technician,married,secondary,no,-1,no,yes,cellular,19,aug,406,2,-1,0,unknown,no
21609,39,housemaid,married,primary,no,0,yes,no,cellular,19,aug,92,4,-1,0,unknown,no
21614,57,management,married,tertiary,no,0,no,no,cellular,19,aug,188,4,-1,0,unknown,no
21622,36,technician,married,secondary,no,0,no,no,cellular,19,aug,120,6,-1,0,unknown,no
21629,30,management,single,tertiary,no,0,no,no,cellular,19,aug,292,2,-1,0,unknown,no
21630,48,blue-collar,married,secondary,no,3,no,yes,cellular,19,aug,289,2,-1,0,unknown,no
21632,31,management,single,tertiary,no,0,no,no,cellular,19,aug,155,4,-1,0,unknown,no
21648,31,management,single,tertiary,no,0,no,no,cellular,19,aug,133,2,-1,0,unknown,no
21652,52,technician,divorced,tertiary,no,0,no,no,cellular,19,aug,119,2,-1,0,unknown,no
21654,50,blue-collar,married,primary,no,-1,no,no,cellular,19,aug,195,2,-1,0,unknown,no
21660,40,technician,divorced,secondary,no,0,no,no,cellular,19,aug,60,2,-1,0,unknown,no
21662,43,technician,married,secondary,no,0,no,no,cellular,19,aug,103,2,-1,0,unknown,no
21668,31,technician,married,secondary,no,0,no,yes,cellular,19,aug,144,4,-1,0,unknown,no
21670,30,technician,single,secondary,no,5,no,no,cellular,19,aug,120,6,-1,0,unknown,no
21672,45,blue-collar,married,primary,no,0,no,no,cellular,19,aug,92,2,-1,0,unknown,no
21676,58,retired,married,secondary,no,0,no,no,cellular,19,aug,153,2,-1,0,unknown,no
21688,39,technician,single,secondary,no,1,no,no,cellular,19,aug,111,2,-1,0,unknown,no
21689,59,retired,married,primary,no,0,no,no,cellular,19,aug,288,2,-1,0,unknown,no
21696,56,management,married,tertiary,no,0,no,no,cellular,19,aug,486,4,-1,0,unknown,no
21698,33,management,single,tertiary,no,0,no,no,cellular,19,aug,53,4,-1,0,unknown,no
21700,46,management,married,tertiary,no,0,no,no,cellular,19,aug,328,1,-1,0,unknown,no
21703,46,technician,single,secondary,no,0,no,no,cellular,19,aug,42,1,-1,0,unknown,no
21709,56,technician,divorced,secondary,no,5,no,no,cellular,19,aug,98,1,-1,0,unknown,no
21710,49,blue-collar,married,unknown,no,5,no,no,cellular,19,aug,202,1,-1,0,unknown,no
21712,56,self-employed,married,unknown,no,0,no,no,cellular,19,aug,130,1,-1,0,unknown,no
21717,42,technician,single,secondary,no,3,no,no,cellular,19,aug,367,1,-1,0,unknown,no
21718,32,management,single,tertiary,no,0,no,no,cellular,19,aug,178,1,-1,0,unknown,no
21719,32,technician,married,secondary,no,0,no,no,cellular,19,aug,87,1,-1,0,unknown,no
21731,40,technician,married,tertiary,no,0,no,no,cellular,19,aug,44,1,-1,0,unknown,no
21741,43,technician,married,secondary,no,0,no,no,cellular,19,aug,313,3,-1,0,unknown,no
21744,33,technician,married,secondary,no,0,no,no,cellular,19,aug,78,3,-1,0,unknown,no
21753,53,admin,married,unknown,no,0,no,no,cellular,19,aug,160,3,-1,0,unknown,no
21754,43,technician,divorced,secondary,no,0,no,no,cellular,19,aug,332,3,-1,0,unknown,no
21768,38,management,married,tertiary,no,0,no,no,cellular,19,aug,219,2,-1,0,unknown,no
21790,32,technician,divorced,secondary,no,0,no,no,cellular,19,aug,103,4,-1,0,unknown,no
21792,58,retired,married,unknown,no,0,no,no,cellular,20,aug,46,5,-1,0,unknown,no
21793,32,management,single,tertiary,no,1,no,no,cellular,20,aug,108,5,-1,0,unknown,no
21802,31,technician,married,secondary,no,0,no,no,cellular,20,aug,117,4,-1,0,unknown,no
21826,32,technician,single,secondary,no,0,yes,no,cellular,20,aug,322,2,-1,0,unknown,no
21827,44,technician,single,secondary,no,0,no,no,cellular,20,aug,156,2,-1,0,unknown,no
21828,46,management,divorced,tertiary,no,0,no,no,cellular,20,aug,50,2,-1,0,unknown,no
21836,34,technician,married,tertiary,no,0,no,no,cellular,20,aug,129,2,-1,0,unknown,no
21847,30,technician,single,tertiary,no,1,no,no,cellular,20,aug,88,2,-1,0,unknown,no
21849,57,retired,married,primary,no,0,no,no,cellular,20,aug,340,4,-1,0,unknown,no
21853,34,technician,single,secondary,no,0,no,no,cellular,20,aug,113,2,-1,0,unknown,no
21855,37,management,married,tertiary,no,0,no,no,cellular,20,aug,179,2,-1,0,unknown,no
21857,42,management,divorced,tertiary,no,0,yes,no,cellular,20,aug,155,4,-1,0,unknown,no
21862,38,technician,single,secondary,no,0,no,no,cellular,20,aug,124,4,-1,0,unknown,no
21882,32,management,married,secondary,no,0,no,no,cellular,20,aug,162,4,-1,0,unknown,no
21885,48,admin,married,secondary,no,0,no,no,cellular,20,aug,108,4,-1,0,unknown,no
21888,34,management,married,tertiary,no,0,no,no,cellular,20,aug,263,2,-1,0,unknown,no
21895,33,technician,married,secondary,no,0,no,no,cellular,20,aug,113,4,-1,0,unknown,no
21900,47,services,married,primary,no,0,yes,yes,cellular,20,aug,138,4,-1,0,unknown,no
21908,39,technician,single,secondary,no,0,no,no,cellular,20,aug,332,4,-1,0,unknown,no
21910,34,housemaid,married,primary,no,4,no,no,cellular,20,aug,55,4,-1,0,unknown,no
21913,44,management,married,tertiary,no,0,no,no,cellular,20,aug,122,2,-1,0,unknown,no
21917,45,management,married,tertiary,no,0,no,no,cellular,20,aug,71,2,-1,0,unknown,no
21919,36,technician,married,secondary,no,3,no,no,cellular,20,aug,100,4,-1,0,unknown,no
21929,47,housemaid,married,secondary,no,0,no,no,cellular,20,aug,97,3,-1,0,unknown,no
21930,43,management,married,tertiary,no,2,no,yes,cellular,20,aug,472,2,-1,0,unknown,no
21934,32,technician,single,tertiary,no,0,no,no,cellular,20,aug,72,4,-1,0,unknown,no
21974,31,technician,married,secondary,no,0,no,no,cellular,20,aug,102,2,-1,0,unknown,no
21975,49,housemaid,married,secondary,no,3,no,no,cellular,20,aug,118,2,-1,0,unknown,no
21986,35,technician,single,secondary,no,0,no,no,cellular,20,aug,111,2,-1,0,unknown,no
21987,36,technician,married,tertiary,no,0,no,no,cellular,20,aug,245,1,-1,0,unknown,no
21995,39,technician,married,secondary,no,0,no,no,cellular,20,aug,327,3,-1,0,unknown,no
22007,33,management,single,tertiary,no,0,no,no,cellular,20,aug,291,1,-1,0,unknown,no
22011,32,technician,single,secondary,no,0,no,no,cellular,20,aug,92,4,-1,0,unknown,no
22013,57,housemaid,married,primary,no,0,no,no,cellular,20,aug,252,3,-1,0,unknown,no
22016,44,housemaid,married,primary,no,0,no,no,cellular,20,aug,174,5,-1,0,unknown,no
22019,44,management,married,tertiary,no,0,yes,no,cellular,20,aug,141,3,-1,0,unknown,no
22030,54,self-employed,married,tertiary,no,0,yes,no,cellular,20,aug,83,5,-1,0,unknown,no
22033,41,technician,married,secondary,no,0,no,no,cellular,20,aug,113,3,-1,0,unknown,no
22060,37,management,single,tertiary,no,0,no,no,cellular,20,aug,225,5,-1,0,unknown,no
22062,33,management,married,tertiary,no,0,no,no,cellular,20,aug,85,5,-1,0,unknown,no
22064,46,management,married,tertiary,no,0,no,no,cellular,20,aug,96,3,-1,0,unknown,no
22078,34,housemaid,married,secondary,yes,0,no,no,cellular,21,aug,398,2,-1,0,unknown,no
22079,34,technician,single,secondary,no,0,no,no,cellular,21,aug,163,2,-1,0,unknown,no
22082,38,technician,single,secondary,no,0,no,no,cellular,21,aug,66,2,-1,0,unknown,no
22092,42,technician,married,secondary,no,5,no,no,cellular,21,aug,98,2,-1,0,unknown,no
22093,31,management,single,tertiary,no,0,no,no,cellular,21,aug,218,2,-1,0,unknown,no
22095,33,management,married,tertiary,no,0,no,no,cellular,21,aug,102,2,-1,0,unknown,no
22098,36,unknown,married,primary,no,0,no,no,cellular,21,aug,238,2,-1,0,unknown,no
22099,53,blue-collar,married,unknown,no,0,no,no,cellular,21,aug,150,2,-1,0,unknown,no
22102,30,technician,married,tertiary,no,0,no,no,cellular,21,aug,351,6,-1,0,unknown,no
22105,45,technician,married,tertiary,no,0,no,no,cellular,21,aug,103,2,-1,0,unknown,no
22106,39,technician,single,tertiary,no,0,no,no,cellular,21,aug,121,2,-1,0,unknown,no
22108,44,management,married,secondary,no,0,no,no,cellular,21,aug,167,2,-1,0,unknown,no
22117,42,management,single,tertiary,yes,0,no,yes,cellular,21,aug,384,5,-1,0,unknown,no
22122,51,blue-collar,married,primary,no,0,no,no,cellular,21,aug,234,4,-1,0,unknown,no
22125,32,technician,single,secondary,no,0,no,no,cellular,21,aug,126,2,-1,0,unknown,no
22130,32,housemaid,single,tertiary,no,4,yes,no,cellular,21,aug,776,2,-1,0,unknown,no
22131,36,management,married,tertiary,no,0,no,no,cellular,21,aug,173,2,-1,0,unknown,no
22139,47,management,single,tertiary,no,0,no,no,cellular,21,aug,136,2,-1,0,unknown,no
22142,32,technician,single,tertiary,no,0,no,no,cellular,21,aug,119,2,-1,0,unknown,no
22143,31,technician,single,tertiary,no,-1,no,no,cellular,21,aug,117,4,-1,0,unknown,no
22148,34,technician,single,tertiary,no,0,no,no,cellular,21,aug,121,2,-1,0,unknown,no
22154,42,technician,single,secondary,no,0,no,no,cellular,21,aug,656,2,-1,0,unknown,no
22156,36,housemaid,married,secondary,no,0,no,no,cellular,21,aug,76,2,-1,0,unknown,no
22157,31,management,single,tertiary,no,0,no,no,cellular,21,aug,243,2,-1,0,unknown,no
22160,34,management,single,tertiary,no,0,no,no,cellular,21,aug,183,2,-1,0,unknown,no
22164,34,management,married,tertiary,no,0,no,no,cellular,21,aug,124,2,-1,0,unknown,no
22177,34,management,divorced,tertiary,no,0,no,no,cellular,21,aug,123,2,-1,0,unknown,no
22179,30,technician,single,secondary,no,0,no,no,cellular,21,aug,166,4,-1,0,unknown,no
22204,48,technician,divorced,secondary,no,0,no,no,cellular,21,aug,76,4,-1,0,unknown,no
22208,50,management,married,tertiary,no,0,no,no,cellular,21,aug,89,2,-1,0,unknown,no
22210,32,technician,single,tertiary,no,0,no,no,cellular,21,aug,660,2,-1,0,unknown,no
22211,60,blue-collar,married,secondary,no,0,no,no,cellular,21,aug,111,2,-1,0,unknown,no
22214,32,housemaid,married,secondary,no,0,no,no,cellular,21,aug,435,2,-1,0,unknown,no
22217,52,services,married,secondary,no,0,no,no,cellular,21,aug,202,4,-1,0,unknown,no
22219,50,unknown,married,unknown,no,0,no,no,cellular,21,aug,120,2,-1,0,unknown,no
22220,58,retired,married,tertiary,no,0,no,no,cellular,21,aug,138,2,-1,0,unknown,no
22233,34,management,single,tertiary,no,0,no,no,cellular,21,aug,191,2,-1,0,unknown,no
22237,45,management,married,tertiary,no,0,no,no,cellular,21,aug,144,2,-1,0,unknown,no
22242,34,management,single,tertiary,no,0,no,no,cellular,21,aug,129,4,-1,0,unknown,no
22249,43,management,married,tertiary,no,0,no,no,cellular,21,aug,127,3,-1,0,unknown,no
22253,53,technician,single,tertiary,no,1,no,no,cellular,21,aug,190,1,-1,0,unknown,no
22262,57,technician,married,tertiary,no,0,no,no,cellular,21,aug,242,5,-1,0,unknown,no
22263,57,retired,married,primary,no,0,no,no,cellular,21,aug,394,3,-1,0,unknown,no
22281,59,blue-collar,married,primary,no,0,yes,yes,cellular,21,aug,140,5,-1,0,unknown,no
22282,30,management,married,tertiary,no,0,no,no,cellular,21,aug,142,2,-1,0,unknown,no
22284,31,technician,single,secondary,no,4,no,no,cellular,21,aug,102,3,-1,0,unknown,no
22286,32,technician,married,secondary,no,0,no,no,cellular,21,aug,120,3,-1,0,unknown,no
22290,33,management,married,tertiary,no,0,no,yes,cellular,21,aug,148,3,-1,0,unknown,no
22294,36,technician,single,secondary,no,0,no,no,cellular,21,aug,42,1,-1,0,unknown,no
22301,47,blue-collar,married,primary,no,0,no,no,cellular,21,aug,494,4,-1,0,unknown,no
22302,53,blue-collar,married,primary,no,0,no,no,cellular,21,aug,195,1,-1,0,unknown,no
22303,35,management,single,secondary,no,0,no,no,cellular,21,aug,163,1,-1,0,unknown,no
22312,52,retired,married,secondary,no,0,no,no,cellular,22,aug,351,5,-1,0,unknown,no
22313,33,technician,divorced,secondary,yes,6,no,no,cellular,22,aug,239,2,-1,0,unknown,no
22314,55,management,married,tertiary,no,0,no,no,cellular,22,aug,64,2,-1,0,unknown,no
22315,52,retired,married,primary,no,6,no,no,cellular,22,aug,82,2,-1,0,unknown,no
22318,32,management,single,tertiary,no,0,no,no,cellular,22,aug,360,2,-1,0,unknown,no
22334,31,technician,divorced,tertiary,no,0,no,no,cellular,22,aug,127,2,-1,0,unknown,no
22336,45,technician,single,tertiary,no,0,no,no,cellular,22,aug,87,4,-1,0,unknown,no
22341,43,technician,married,tertiary,no,0,no,no,cellular,22,aug,78,2,-1,0,unknown,no
22343,30,technician,single,tertiary,no,0,no,no,cellular,22,aug,34,2,-1,0,unknown,no
22357,36,technician,married,tertiary,no,0,no,no,cellular,22,aug,147,2,-1,0,unknown,no
22359,58,management,divorced,tertiary,no,0,no,no,cellular,22,aug,73,3,-1,0,unknown,no
22362,46,blue-collar,married,primary,no,0,no,no,cellular,22,aug,65,2,-1,0,unknown,no
22374,38,technician,single,secondary,no,0,no,no,cellular,22,aug,305,2,-1,0,unknown,no
22376,44,management,divorced,tertiary,no,0,no,no,cellular,22,aug,54,2,-1,0,unknown,no
22384,53,blue-collar,married,tertiary,no,0,no,no,cellular,22,aug,107,2,-1,0,unknown,no
22385,50,self-employed,married,primary,no,0,no,no,cellular,22,aug,125,4,-1,0,unknown,no
22390,49,management,single,tertiary,no,0,no,no,cellular,22,aug,205,4,-1,0,unknown,no
22392,31,technician,single,secondary,no,1,no,no,cellular,22,aug,107,2,-1,0,unknown,no
22400,38,technician,married,tertiary,no,0,no,no,cellular,22,aug,82,6,-1,0,unknown,no
22401,59,management,divorced,secondary,no,0,no,no,cellular,22,aug,125,2,-1,0,unknown,no
22402,49,admin,married,secondary,no,0,no,no,cellular,22,aug,115,2,-1,0,unknown,no
22407,30,management,married,secondary,no,0,no,no,cellular,22,aug,78,2,-1,0,unknown,no
22411,36,management,single,tertiary,no,0,no,no,cellular,22,aug,136,2,-1,0,unknown,no
22418,30,technician,single,tertiary,no,0,no,no,cellular,22,aug,69,2,-1,0,unknown,no
22423,40,self-employed,married,secondary,no,0,no,no,cellular,22,aug,55,6,-1,0,unknown,no
22426,51,management,married,tertiary,no,0,no,no,cellular,22,aug,111,2,-1,0,unknown,no
22427,58,management,single,tertiary,no,0,no,no,cellular,22,aug,72,2,-1,0,unknown,no
22438,57,housemaid,married,secondary,no,0,no,no,cellular,22,aug,197,2,-1,0,unknown,no
22445,32,management,single,tertiary,no,0,no,no,cellular,22,aug,148,2,-1,0,unknown,no
22446,31,technician,single,secondary,no,5,no,no,cellular,22,aug,121,2,-1,0,unknown,no
22452,46,management,single,tertiary,no,0,no,no,cellular,22,aug,686,2,-1,0,unknown,yes
22454,32,technician,single,secondary,no,0,no,no,cellular,22,aug,114,2,-1,0,unknown,no
22460,53,services,married,primary,no,6,no,no,cellular,22,aug,80,2,-1,0,unknown,no
22468,52,management,married,tertiary,no,0,no,no,cellular,22,aug,232,2,-1,0,unknown,no
22476,50,management,single,tertiary,no,0,no,no,cellular,22,aug,128,4,-1,0,unknown,no
22484,43,management,married,tertiary,no,1,no,no,cellular,22,aug,239,4,-1,0,unknown,no
22489,31,management,single,secondary,no,2,no,no,cellular,22,aug,65,4,-1,0,unknown,no
22503,36,management,divorced,tertiary,no,0,no,no,cellular,22,aug,247,4,-1,0,unknown,no
22506,50,technician,married,secondary,no,0,no,no,telephone,22,aug,295,5,-1,0,unknown,no
22519,41,technician,married,secondary,no,0,no,no,cellular,22,aug,209,2,-1,0,unknown,no
22522,30,technician,single,secondary,no,3,no,no,cellular,22,aug,198,2,-1,0,unknown,no
22523,32,management,married,tertiary,no,4,no,no,cellular,22,aug,195,4,-1,0,unknown,no
22527,39,management,married,tertiary,no,0,no,no,cellular,22,aug,714,6,-1,0,unknown,no
22532,34,management,single,secondary,no,0,no,no,cellular,22,aug,132,4,-1,0,unknown,no
22536,40,management,married,tertiary,no,0,no,no,cellular,22,aug,61,4,-1,0,unknown,no
22537,32,management,single,tertiary,no,0,no,no,telephone,22,aug,28,4,-1,0,unknown,no
22542,57,technician,married,secondary,no,0,no,no,cellular,22,aug,527,6,-1,0,unknown,no
22546,32,technician,married,tertiary,no,0,no,no,cellular,22,aug,277,3,-1,0,unknown,no
22556,59,retired,married,primary,no,0,no,no,cellular,22,aug,347,1,-1,0,unknown,no
22560,59,retired,married,primary,no,0,no,no,cellular,22,aug,460,1,-1,0,unknown,no
22568,45,management,married,tertiary,no,0,no,no,cellular,22,aug,112,3,-1,0,unknown,no
22569,31,housemaid,single,tertiary,no,0,no,no,cellular,22,aug,78,3,-1,0,unknown,no
22571,30,technician,single,secondary,no,0,no,no,cellular,22,aug,79,5,-1,0,unknown,no
22577,30,technician,single,tertiary,no,0,no,no,cellular,22,aug,121,2,-1,0,unknown,no
22605,60,blue-collar,married,primary,no,0,no,no,cellular,22,aug,195,1,-1,0,unknown,no
22608,47,blue-collar,married,primary,no,0,no,no,cellular,22,aug,98,3,-1,0,unknown,no
22613,53,housemaid,married,unknown,no,0,no,no,cellular,22,aug,207,1,-1,0,unknown,no
22616,40,self-employed,married,secondary,no,2,no,no,cellular,22,aug,197,5,-1,0,unknown,no
22619,30,management,divorced,tertiary,no,0,no,no,cellular,22,aug,209,2,-1,0,unknown,no
22625,57,housemaid,married,unknown,no,0,no,no,cellular,22,aug,173,1,-1,0,unknown,no
22631,33,technician,single,tertiary,no,0,no,no,cellular,22,aug,135,3,-1,0,unknown,no
22632,33,technician,single,secondary,no,0,no,no,cellular,22,aug,208,1,-1,0,unknown,no
22641,34,management,single,tertiary,no,0,no,no,cellular,22,aug,174,1,-1,0,unknown,no
22648,60,retired,married,secondary,no,0,no,no,cellular,25,aug,87,2,-1,0,unknown,no
22656,58,technician,married,tertiary,no,0,no,no,cellular,25,aug,540,4,-1,0,unknown,no
22657,31,management,single,tertiary,no,0,no,no,cellular,25,aug,191,5,-1,0,unknown,no
22660,53,unknown,married,unknown,no,0,no,no,cellular,25,aug,209,5,-1,0,unknown,no
22663,48,management,divorced,tertiary,no,0,no,no,cellular,25,aug,110,3,-1,0,unknown,no
22665,50,management,divorced,tertiary,no,0,no,no,cellular,25,aug,57,3,-1,0,unknown,no
22686,37,management,married,tertiary,no,0,no,no,cellular,25,aug,112,4,-1,0,unknown,no
22706,42,management,single,tertiary,no,0,no,no,cellular,25,aug,129,4,-1,0,unknown,no
22712,33,management,single,tertiary,no,-2,no,yes,cellular,25,aug,147,6,-1,0,unknown,no
22714,60,retired,married,tertiary,no,0,no,no,cellular,25,aug,101,3,-1,0,unknown,no
22720,39,management,single,tertiary,no,0,no,no,cellular,25,aug,342,5,-1,0,unknown,no
22726,43,housemaid,married,primary,no,0,yes,no,cellular,25,aug,152,3,-1,0,unknown,no
22729,58,blue-collar,married,primary,no,0,no,no,telephone,25,aug,176,5,-1,0,unknown,no
22751,33,technician,married,secondary,no,0,no,no,cellular,25,aug,72,2,-1,0,unknown,no
22756,33,unemployed,single,secondary,no,0,yes,yes,cellular,25,aug,159,2,-1,0,unknown,no
22760,36,technician,married,secondary,no,0,no,no,cellular,25,aug,248,2,-1,0,unknown,no
22767,34,technician,married,secondary,no,2,yes,no,cellular,25,aug,324,4,-1,0,unknown,no
22769,35,technician,divorced,secondary,no,0,no,no,cellular,25,aug,124,4,-1,0,unknown,no
22790,59,retired,married,unknown,no,0,no,no,cellular,25,aug,213,4,-1,0,unknown,no
22799,37,technician,married,tertiary,no,0,yes,no,cellular,25,aug,484,4,-1,0,unknown,no
22811,33,technician,single,tertiary,no,6,no,no,cellular,25,aug,30,4,-1,0,unknown,no
22812,35,management,single,tertiary,no,0,no,no,cellular,25,aug,81,6,-1,0,unknown,no
22819,31,management,single,tertiary,no,0,no,no,cellular,25,aug,101,6,-1,0,unknown,no
22841,35,management,married,tertiary,no,0,no,no,cellular,25,aug,484,4,-1,0,unknown,no
22880,38,technician,married,secondary,no,0,no,no,cellular,25,aug,431,5,-1,0,unknown,no
22903,59,blue-collar,married,primary,no,0,no,no,cellular,25,aug,128,5,-1,0,unknown,no
22908,31,technician,married,secondary,no,0,no,no,cellular,25,aug,249,6,-1,0,unknown,no
22933,33,technician,single,secondary,no,0,no,no,cellular,26,aug,73,4,-1,0,unknown,no
