,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
24418,46,technician,married,1,no,0,yes,no,cellular,17,11,96,1,-1,0,unknown,0
24421,43,technician,married,1,no,0,no,yes,cellular,17,11,103,2,193,3,failure,0
24428,43,entrepreneur,married,2,no,0,yes,no,cellular,17,11,105,1,-1,0,unknown,0
24431,40,management,single,2,no,0,no,yes,cellular,17,11,657,1,-1,0,unknown,0
24433,38,entrepreneur,married,2,no,0,yes,no,cellular,17,11,65,1,-1,0,unknown,0
24436,45,admin,divorced,1,no,0,yes,no,cellular,17,11,102,1,-1,0,unknown,0
24444,33,management,married,1,no,0,yes,no,cellular,17,11,407,1,-1,0,unknown,0
24448,45,unemployed,single,1,no,0,yes,no,cellular,17,11,113,2,-1,0,unknown,0
24452,35,technician,married,1,no,0,yes,yes,cellular,17,11,199,1,-1,0,unknown,0
24453,39,admin,married,0,no,0,no,no,cellular,17,11,106,1,-1,0,unknown,0
24459,36,services,married,1,no,0,no,no,cellular,17,11,94,1,-1,0,unknown,0
24463,32,management,single,2,no,0,yes,yes,cellular,17,11,107,2,-1,0,unknown,0
24464,35,admin,married,1,no,0,yes,no,telephone,17,11,84,1,-1,0,unknown,0
24498,52,self-employed,married,2,no,0,yes,no,cellular,17,11,117,2,-1,0,unknown,0
24501,32,technician,married,1,no,5,yes,no,cellular,17,11,114,1,-1,0,unknown,0
24503,33,blue-collar,married,1,no,0,yes,no,cellular,17,11,809,3,181,1,other,0
24507,52,management,married,2,no,0,yes,no,cellular,17,11,164,2,-1,0,unknown,0
24513,38,management,single,2,no,0,yes,no,cellular,17,11,213,2,-1,0,unknown,0
24516,56,management,married,2,no,0,no,no,cellular,17,11,194,1,-1,0,unknown,0
24520,44,unemployed,married,1,no,0,yes,no,cellular,17,11,58,1,195,2,failure,0
24521,45,self-employed,married,2,no,0,yes,no,cellular,17,11,134,1,-1,0,unknown,0
24545,46,services,divorced,1,no,0,no,no,cellular,17,11,407,1,150,3,success,0
24553,50,management,married,2,no,4,no,no,cellular,17,11,223,1,96,2,failure,0
24563,40,blue-collar,married,1,no,0,yes,no,cellular,17,11,113,1,-1,0,unknown,0
24565,41,self-employed,married,1,yes,0,yes,no,cellular,17,11,789,1,-1,0,unknown,1
24569,55,technician,married,2,no,0,no,no,cellular,17,11,501,1,-1,0,unknown,0
24571,49,admin,married,1,no,0,yes,no,cellular,17,11,201,1,-1,0,unknown,0
24572,39,entrepreneur,married,2,no,2,yes,no,cellular,17,11,180,1,-1,0,unknown,0
24578,37,admin,married,2,no,0,yes,no,cellular,17,11,65,2,119,1,failure,0
24583,32,admin,married,1,no,0,yes,yes,cellular,17,11,159,2,195,2,failure,0
24590,43,housemaid,married,0,no,0,no,yes,cellular,17,11,836,1,129,2,failure,0
24594,52,technician,married,3,no,0,yes,no,cellular,17,11,136,1,-1,0,unknown,0
24605,39,self-employed,married,2,no,5,yes,no,cellular,17,11,118,2,131,1,other,0
24607,31,technician,married,1,no,0,yes,no,cellular,17,11,326,2,-1,0,unknown,0
24616,38,blue-collar,married,0,no,0,yes,no,cellular,17,11,78,2,193,2,failure,0
24625,47,management,married,1,no,0,yes,yes,cellular,17,11,124,2,-1,0,unknown,0
24635,43,management,married,2,no,0,yes,no,cellular,17,11,360,2,-1,0,unknown,0
24642,34,unemployed,single,1,no,0,no,no,cellular,17,11,63,2,-1,0,unknown,0
24643,38,admin,married,1,no,0,no,no,telephone,17,11,599,2,158,8,other,0
24670,52,technician,divorced,1,no,0,no,no,telephone,17,11,215,3,-1,0,unknown,0
24674,35,admin,divorced,1,no,0,yes,yes,cellular,17,11,86,2,-1,0,unknown,0
24682,41,admin,married,1,no,0,yes,no,cellular,17,11,595,2,-1,0,unknown,0
24683,44,blue-collar,married,1,no,0,yes,no,cellular,17,11,139,3,-1,0,unknown,0
24684,36,blue-collar,married,1,no,0,yes,no,cellular,17,11,273,2,131,1,failure,0
24704,38,services,married,0,no,0,yes,no,cellular,17,11,960,2,-1,0,unknown,0
24711,34,blue-collar,married,1,no,0,yes,no,cellular,17,11,301,1,-1,0,unknown,0
24714,50,technician,married,1,no,0,yes,no,cellular,17,11,114,4,168,2,failure,0
24715,46,self-employed,married,2,no,0,yes,yes,cellular,17,11,258,1,-1,0,unknown,0
24728,48,technician,divorced,1,no,0,no,yes,cellular,17,11,318,1,-1,0,unknown,0
24731,55,self-employed,married,2,no,0,no,no,cellular,17,11,252,3,-1,0,unknown,0
24735,50,technician,married,1,no,0,yes,yes,cellular,18,11,126,2,-1,0,unknown,0
24741,56,management,married,1,no,0,no,no,telephone,18,11,189,1,-1,0,unknown,0
24778,44,management,married,2,no,0,yes,yes,cellular,18,11,54,1,-1,0,unknown,0
24783,56,self-employed,divorced,1,no,0,no,no,cellular,18,11,348,1,-1,0,unknown,0
24793,34,management,married,2,no,0,yes,no,cellular,18,11,244,1,-1,0,unknown,0
24797,31,management,married,2,no,2,yes,no,cellular,18,11,224,1,-1,0,unknown,0
24805,40,admin,single,1,no,0,yes,no,cellular,18,11,341,1,-1,0,unknown,0
24829,51,entrepreneur,married,2,yes,4,yes,no,cellular,18,11,80,1,-1,0,unknown,0
24831,38,entrepreneur,single,2,yes,0,yes,no,cellular,18,11,120,1,-1,0,unknown,0
24833,33,entrepreneur,married,2,no,0,yes,yes,cellular,18,11,114,1,-1,0,unknown,0
24840,44,technician,married,1,no,0,yes,no,cellular,18,11,205,1,-1,0,unknown,0
24841,35,technician,married,2,no,6,yes,no,cellular,18,11,47,1,-1,0,unknown,0
24843,37,technician,married,1,no,0,yes,no,cellular,18,11,173,1,179,6,failure,0
24846,47,management,divorced,1,no,0,yes,no,cellular,18,11,75,2,-1,0,unknown,0
24848,35,entrepreneur,married,1,no,0,yes,no,cellular,18,11,86,1,-1,0,unknown,0
24853,33,management,married,2,no,0,yes,no,cellular,18,11,88,1,-1,0,unknown,0
24872,36,management,single,2,no,0,no,yes,cellular,18,11,300,1,96,4,failure,0
24881,32,entrepreneur,married,2,no,0,yes,yes,cellular,18,11,95,1,-1,0,unknown,0
24885,37,blue-collar,married,0,no,0,no,no,cellular,18,11,850,2,-1,0,unknown,0
24898,30,technician,single,2,no,3,yes,no,cellular,18,11,54,1,195,1,failure,0
24905,41,self-employed,single,2,no,0,no,no,cellular,18,11,256,1,-1,0,unknown,0
24914,50,management,divorced,2,no,0,no,no,cellular,18,11,154,1,-1,0,unknown,0
24915,58,management,married,2,no,0,yes,no,cellular,18,11,265,1,188,1,failure,0
24938,52,unemployed,divorced,1,no,4,no,yes,unknown,18,11,248,1,-1,0,unknown,0
24953,35,admin,married,1,yes,0,yes,yes,cellular,18,11,17,1,-1,0,unknown,0
24954,36,management,married,2,no,0,yes,no,cellular,18,11,103,1,175,2,failure,0
24972,31,management,married,2,no,0,yes,no,cellular,18,11,47,1,-1,0,unknown,0
24974,48,technician,married,2,no,0,no,yes,cellular,18,11,106,1,-1,0,unknown,0
24976,41,management,married,2,no,0,yes,no,cellular,18,11,897,3,-1,0,unknown,1
24978,57,retired,single,2,no,0,no,no,cellular,18,11,300,1,-1,0,unknown,0
24979,46,management,married,1,no,0,no,no,cellular,18,11,1855,1,-1,0,unknown,1
24990,49,management,married,2,no,0,yes,no,cellular,18,11,102,1,-1,0,unknown,0
24992,56,admin,divorced,1,no,0,no,no,cellular,18,11,100,1,154,2,failure,0
25010,47,entrepreneur,married,2,no,0,no,no,telephone,18,11,103,2,-1,0,unknown,0
25012,33,services,single,2,no,0,yes,no,cellular,18,11,199,1,-1,0,unknown,0
25042,51,blue-collar,married,1,no,0,no,no,cellular,18,11,73,1,-1,0,unknown,0
25055,31,entrepreneur,divorced,2,no,0,yes,no,cellular,18,11,164,1,-1,0,unknown,0
25061,47,unemployed,married,1,yes,0,no,no,cellular,18,11,81,2,-1,0,unknown,0
25066,30,unemployed,married,2,no,0,yes,no,cellular,18,11,756,1,-1,0,unknown,0
25069,55,management,divorced,2,no,0,no,no,cellular,18,11,120,2,-1,0,unknown,0
25080,35,services,single,1,no,0,no,no,cellular,18,11,339,1,-1,0,unknown,0
25098,38,admin,single,2,no,4,yes,yes,cellular,18,11,71,3,-1,0,unknown,0
25099,41,entrepreneur,married,0,no,0,yes,yes,cellular,18,11,311,1,-1,0,unknown,0
25108,59,blue-collar,married,0,no,0,no,no,cellular,18,11,167,2,-1,0,unknown,0
25159,51,unemployed,divorced,2,no,5,no,no,cellular,18,11,124,1,-1,0,unknown,0
25166,54,management,married,2,yes,0,no,yes,cellular,18,11,283,1,-1,0,unknown,0
25167,36,services,married,1,no,0,yes,no,cellular,18,11,1093,2,-1,0,unknown,0
25169,52,entrepreneur,married,2,yes,-2,no,no,cellular,18,11,245,1,-1,0,unknown,0
25174,38,entrepreneur,married,2,no,0,yes,no,cellular,18,11,185,3,-1,0,unknown,0
25183,45,management,married,2,no,0,no,no,cellular,18,11,179,2,-1,0,unknown,0
25214,49,management,divorced,2,no,0,yes,no,telephone,18,11,32,2,-1,0,unknown,0
25215,40,management,married,2,no,5,yes,no,cellular,18,11,219,3,-1,0,unknown,0
25216,45,technician,single,2,no,0,yes,no,cellular,18,11,139,2,-1,0,unknown,0
25225,33,unemployed,divorced,1,no,0,yes,no,cellular,18,11,91,2,-1,0,unknown,0
25231,33,student,single,2,no,4,yes,no,cellular,18,11,203,2,-1,0,unknown,0
25234,32,management,single,2,no,0,yes,no,cellular,18,11,244,2,168,1,other,0
25235,46,management,married,2,no,0,no,no,cellular,18,11,716,2,110,3,other,1
25236,39,blue-collar,married,1,no,0,yes,no,cellular,18,11,420,2,-1,0,unknown,0
25246,31,admin,married,1,no,0,yes,yes,cellular,18,11,79,3,-1,0,unknown,0
25259,38,management,divorced,3,no,0,yes,no,cellular,18,11,96,2,-1,0,unknown,0
25263,39,management,single,2,no,0,yes,no,cellular,18,11,633,2,-1,0,unknown,0
25274,30,services,divorced,1,no,0,yes,yes,cellular,18,11,174,2,111,3,failure,0
25300,31,management,single,1,yes,0,no,no,cellular,18,11,129,2,-1,0,unknown,0
25305,30,technician,single,2,no,0,yes,no,cellular,18,11,342,2,174,1,failure,0
25306,31,technician,divorced,1,no,0,yes,no,telephone,18,11,194,2,-1,0,unknown,0
25315,30,unemployed,single,0,no,1,no,no,cellular,18,11,119,2,-1,0,unknown,0
25330,36,blue-collar,married,0,no,0,yes,no,cellular,18,11,618,2,-1,0,unknown,0
25348,35,entrepreneur,married,2,no,0,no,no,cellular,18,11,150,4,-1,0,unknown,0
25354,45,admin,married,1,no,0,yes,no,cellular,18,11,108,5,-1,0,unknown,0
25368,32,blue-collar,married,1,no,1,yes,no,cellular,18,11,77,3,-1,0,unknown,0
25370,47,management,divorced,2,no,0,yes,yes,cellular,18,11,203,3,-1,0,unknown,0
25399,39,management,married,2,no,3,yes,no,cellular,18,11,341,1,-1,0,unknown,0
25450,39,blue-collar,married,0,no,4,yes,no,cellular,19,11,206,5,-1,0,unknown,0
25469,50,housemaid,divorced,1,no,0,no,no,cellular,19,11,126,1,-1,0,unknown,0
25498,35,services,single,1,no,0,yes,no,cellular,19,11,305,4,-1,0,unknown,0
25513,33,management,married,2,no,0,yes,no,cellular,19,11,295,1,170,1,failure,0
25521,35,technician,married,1,no,0,yes,no,telephone,19,11,125,1,-1,0,unknown,0
25531,37,technician,divorced,1,yes,0,no,yes,cellular,19,11,134,1,-1,0,unknown,0
25563,30,services,single,0,no,0,yes,yes,cellular,19,11,686,1,-1,0,unknown,1
25564,42,management,divorced,0,no,0,yes,no,cellular,19,11,73,5,-1,0,unknown,0
25566,39,blue-collar,single,0,no,6,yes,no,cellular,19,11,286,2,-1,0,unknown,0
25577,54,management,married,1,no,0,no,no,cellular,19,11,106,1,-1,0,unknown,0
25588,55,technician,married,1,no,0,no,no,cellular,19,11,336,1,-1,0,unknown,0
25600,34,technician,married,1,no,1,yes,no,cellular,19,11,108,1,-1,0,unknown,0
25610,45,entrepreneur,married,2,no,1,no,no,cellular,19,11,401,1,-1,0,unknown,0
25624,34,management,single,2,no,1,no,no,cellular,19,11,582,1,-1,0,unknown,0
25625,33,housemaid,married,2,no,0,no,no,cellular,19,11,466,1,-1,0,unknown,0
25669,32,management,married,2,no,0,no,no,cellular,19,11,66,1,-1,0,unknown,0
25687,49,admin,single,1,no,0,no,no,cellular,19,11,325,2,-1,0,unknown,0
25712,30,student,single,1,no,0,yes,no,cellular,19,11,661,1,-1,0,unknown,0
25720,33,self-employed,married,2,no,0,yes,no,cellular,19,11,122,2,-1,0,unknown,0
25731,50,management,married,1,no,0,yes,no,cellular,19,11,122,2,-1,0,unknown,0
25732,40,blue-collar,single,1,no,3,no,no,cellular,19,11,998,1,-1,0,unknown,1
25736,53,technician,married,1,no,0,no,no,cellular,19,11,291,1,-1,0,unknown,0
25742,47,blue-collar,married,1,no,0,yes,yes,cellular,19,11,196,1,-1,0,unknown,0
25743,46,technician,married,1,no,0,yes,no,cellular,19,11,161,2,-1,0,unknown,0
25749,40,unemployed,married,1,no,0,yes,no,cellular,19,11,332,1,183,1,failure,0
25764,38,entrepreneur,married,1,no,0,yes,no,cellular,19,11,202,1,-1,0,unknown,0
25771,44,management,divorced,2,no,0,yes,yes,cellular,19,11,128,1,-1,0,unknown,0
25784,45,entrepreneur,married,2,no,0,no,no,cellular,19,11,416,2,-1,0,unknown,0
25785,33,entrepreneur,married,1,no,2,yes,yes,cellular,19,11,17,5,198,1,failure,0
25786,36,management,single,1,no,0,no,no,cellular,19,11,537,3,-1,0,unknown,0
25793,57,management,married,0,no,0,no,no,cellular,19,11,97,1,-1,0,unknown,0
25800,32,management,single,2,no,0,no,no,cellular,19,11,57,1,-1,0,unknown,0
25824,44,management,divorced,1,no,0,yes,no,telephone,19,11,319,1,-1,0,unknown,0
25825,34,management,divorced,2,no,0,yes,no,cellular,19,11,1283,1,-1,0,unknown,0
25848,38,blue-collar,divorced,1,no,0,yes,no,cellular,19,11,230,1,-1,0,unknown,0
25856,33,self-employed,single,1,no,4,yes,no,cellular,19,11,136,2,180,2,failure,0
25869,38,entrepreneur,married,1,no,0,yes,yes,cellular,19,11,418,2,-1,0,unknown,0
25877,51,entrepreneur,married,2,no,3,no,no,cellular,19,11,276,2,-1,0,unknown,0
25893,50,management,divorced,1,no,2,no,no,cellular,19,11,208,1,-1,0,unknown,0
25910,48,management,married,1,no,0,no,no,cellular,19,11,20,4,-1,0,unknown,0
25911,30,admin,single,3,no,0,yes,no,cellular,19,11,1206,2,-1,0,unknown,0
25918,47,management,single,2,no,0,yes,no,cellular,19,11,50,2,-1,0,unknown,0
25929,46,technician,married,1,no,0,no,no,cellular,19,11,54,1,-1,0,unknown,0
25943,56,self-employed,married,2,yes,0,no,no,cellular,19,11,122,1,-1,0,unknown,0
25952,32,technician,single,2,yes,0,no,no,cellular,19,11,122,2,-1,0,unknown,0
25959,31,admin,divorced,2,no,-2,yes,no,cellular,19,11,300,1,-1,0,unknown,0
25965,35,technician,married,1,no,0,yes,no,cellular,19,11,644,4,-1,0,unknown,1
25969,56,admin,married,1,no,0,yes,no,telephone,19,11,154,2,-1,0,unknown,0
25990,33,technician,married,1,no,0,yes,yes,cellular,19,11,163,2,-1,0,unknown,0
25991,40,housemaid,married,1,no,0,no,no,cellular,19,11,107,3,-1,0,unknown,0
26008,32,technician,married,2,no,0,yes,no,cellular,19,11,231,4,-1,0,unknown,0
26032,40,blue-collar,married,1,no,0,yes,yes,cellular,19,11,53,2,-1,0,unknown,0
26048,54,management,married,2,no,0,no,yes,cellular,19,11,307,3,-1,0,unknown,0
26055,59,entrepreneur,married,0,no,0,no,no,telephone,19,11,207,2,153,1,failure,0
26062,36,blue-collar,married,1,no,0,yes,no,telephone,19,11,52,2,-1,0,unknown,0
26065,32,blue-collar,married,1,no,0,yes,no,cellular,19,11,188,2,-1,0,unknown,0
26074,33,admin,single,1,no,0,yes,no,cellular,19,11,85,2,-1,0,unknown,0
26078,50,self-employed,single,1,no,0,yes,no,telephone,19,11,590,2,-1,0,unknown,0
26079,37,blue-collar,single,1,no,0,no,no,cellular,19,11,228,3,-1,0,unknown,0
26086,33,blue-collar,married,1,no,0,yes,no,cellular,19,11,330,2,-1,0,unknown,0
26091,54,management,married,2,no,0,no,no,cellular,19,11,214,3,-1,0,unknown,0
26093,32,unemployed,married,1,no,0,no,no,cellular,19,11,303,3,-1,0,unknown,0
26106,49,management,married,3,no,0,no,no,cellular,19,11,99,2,-1,0,unknown,0
26107,49,management,married,2,no,0,no,no,cellular,19,11,209,3,-1,0,unknown,0
26126,49,technician,married,1,no,0,yes,no,cellular,19,11,102,2,-1,0,unknown,0
26129,56,management,married,2,no,0,no,no,cellular,19,11,844,2,-1,0,unknown,0
26136,41,technician,single,2,no,0,yes,no,cellular,19,11,635,6,-1,0,unknown,0
26141,38,self-employed,divorced,1,yes,2,no,no,cellular,20,11,291,2,-1,0,unknown,0
26169,44,technician,married,2,no,0,yes,yes,cellular,20,11,286,6,191,2,failure,0
26171,57,unemployed,divorced,1,no,3,no,no,cellular,20,11,77,3,-1,0,unknown,0
26199,35,technician,married,1,no,0,no,no,cellular,20,11,251,1,-1,0,unknown,0
26243,42,management,married,2,no,0,no,no,cellular,20,11,90,2,-1,0,unknown,0
26254,34,self-employed,single,2,no,6,no,no,cellular,20,11,501,2,-1,0,unknown,0
26261,42,blue-collar,married,1,no,3,yes,no,telephone,20,11,47,1,190,1,failure,0
26263,33,blue-collar,married,0,no,0,yes,no,cellular,20,11,173,1,-1,0,unknown,0
26312,42,entrepreneur,married,1,no,0,yes,no,cellular,20,11,73,4,-1,0,unknown,0
26316,51,blue-collar,married,0,no,0,no,no,cellular,20,11,85,1,-1,0,unknown,0
26325,50,management,married,1,no,0,yes,no,cellular,20,11,152,1,190,1,failure,0
26339,52,entrepreneur,married,1,no,0,no,yes,cellular,20,11,199,2,-1,0,unknown,0
26349,32,blue-collar,married,1,no,0,yes,no,cellular,20,11,189,1,170,1,other,0
26350,47,management,divorced,2,no,0,no,yes,cellular,20,11,18,6,-1,0,unknown,0
26354,53,entrepreneur,married,2,no,0,no,no,cellular,20,11,520,2,-1,0,unknown,0
26386,52,blue-collar,divorced,0,no,0,no,no,cellular,20,11,19,1,-1,0,unknown,0
26402,33,entrepreneur,married,2,no,0,no,no,cellular,20,11,232,1,-1,0,unknown,0
26411,37,technician,married,2,no,0,no,no,cellular,20,11,53,3,-1,0,unknown,0
26417,31,self-employed,married,1,no,0,yes,no,cellular,20,11,23,1,-1,0,unknown,0
26434,46,technician,married,2,no,0,no,no,cellular,20,11,531,1,167,1,failure,1
26436,46,technician,married,1,no,1,no,yes,cellular,20,11,200,1,-1,0,unknown,0
26465,36,management,married,2,no,0,yes,no,cellular,20,11,139,1,-1,0,unknown,0
26495,32,blue-collar,married,1,no,5,no,no,cellular,20,11,269,1,-1,0,unknown,0
26517,47,blue-collar,married,0,no,2,yes,yes,cellular,20,11,661,4,190,1,failure,0
26534,38,services,divorced,0,no,0,yes,no,cellular,20,11,250,1,155,2,failure,0
26541,37,entrepreneur,married,1,no,3,no,no,cellular,20,11,96,1,-1,0,unknown,0
26574,36,management,married,1,no,0,no,no,cellular,20,11,80,1,-1,0,unknown,0
26583,31,entrepreneur,single,1,no,0,yes,no,cellular,20,11,258,1,-1,0,unknown,0
26596,38,blue-collar,married,1,no,0,no,no,cellular,20,11,266,3,-1,0,unknown,0
26620,35,admin,single,1,no,0,yes,yes,telephone,20,11,61,3,-1,0,unknown,0
26621,43,management,married,0,no,0,yes,yes,cellular,20,11,123,3,-1,0,unknown,0
26624,59,retired,married,1,no,0,no,no,cellular,20,11,363,2,100,6,other,0
26662,43,management,divorced,2,no,0,no,no,cellular,20,11,154,2,-1,0,unknown,0
26670,38,management,married,2,no,0,yes,no,telephone,20,11,25,2,-1,0,unknown,0
26699,44,self-employed,married,1,no,0,yes,no,cellular,20,11,40,3,-1,0,unknown,0
26807,57,unemployed,married,0,no,0,yes,no,cellular,20,11,231,2,-1,0,unknown,0
26827,35,management,married,2,no,0,yes,no,cellular,20,11,197,4,30,1,failure,0
26855,31,unemployed,single,1,no,0,no,no,cellular,20,11,324,5,-1,0,unknown,0
26858,51,admin,married,1,no,0,no,no,telephone,20,11,96,5,-1,0,unknown,0
26869,30,blue-collar,single,0,no,0,yes,no,cellular,20,11,1329,2,-1,0,unknown,0
26874,44,self-employed,married,0,no,0,no,no,cellular,20,11,843,3,-1,0,unknown,0
26877,32,entrepreneur,divorced,0,no,1,yes,yes,cellular,20,11,476,3,-1,0,unknown,0
26882,36,unemployed,single,0,no,0,no,no,telephone,20,11,47,3,-1,0,unknown,0
26915,53,management,married,2,no,0,yes,yes,cellular,21,11,266,6,-1,0,unknown,0
26934,52,management,divorced,2,no,0,no,no,cellular,21,11,328,1,-1,0,unknown,0
26937,33,blue-collar,married,0,yes,0,yes,no,cellular,21,11,675,1,-1,0,unknown,0
26960,34,services,married,1,no,0,yes,no,cellular,21,11,248,1,-1,0,unknown,0
26961,47,technician,married,1,no,0,no,no,cellular,21,11,591,1,10,1,failure,1
26974,31,services,married,1,no,0,no,yes,cellular,21,11,208,1,-1,0,unknown,0
26976,35,management,married,2,no,0,no,no,cellular,21,11,240,1,-1,0,unknown,0
26980,44,entrepreneur,married,2,no,-1,no,yes,cellular,21,11,63,2,-1,0,unknown,0
27009,38,services,married,1,no,1,no,yes,cellular,21,11,152,2,-1,0,unknown,0
27015,43,management,married,2,no,0,no,no,cellular,21,11,107,2,-1,0,unknown,0
27024,31,self-employed,married,2,no,5,yes,yes,cellular,21,11,635,1,135,2,failure,1
27042,57,management,married,2,no,0,yes,no,cellular,21,11,67,1,-1,0,unknown,0
27051,33,admin,married,1,no,0,yes,no,cellular,21,11,57,6,-1,0,unknown,0
27055,32,student,single,1,no,0,no,no,cellular,21,11,206,1,-1,0,unknown,0
27060,42,management,single,2,yes,0,yes,no,cellular,21,11,824,1,-1,0,unknown,1
27066,32,unemployed,single,0,yes,0,no,no,cellular,21,11,149,1,-1,0,unknown,0
27078,49,technician,married,2,no,0,yes,no,cellular,21,11,218,1,-1,0,unknown,0
27126,57,services,married,1,no,6,no,no,cellular,21,11,1182,1,-1,0,unknown,0
27128,37,blue-collar,married,1,no,0,yes,no,cellular,21,11,169,1,113,5,other,0
27138,37,blue-collar,married,3,no,0,yes,no,cellular,21,11,184,1,-1,0,unknown,0
27144,35,blue-collar,married,1,no,0,yes,yes,cellular,21,11,113,1,-1,0,unknown,0
27150,33,entrepreneur,single,1,yes,-1,yes,no,cellular,21,11,214,2,-1,0,unknown,0
27162,39,technician,married,1,no,0,yes,yes,cellular,21,11,83,1,-1,0,unknown,0
27175,32,services,married,2,no,0,no,no,cellular,21,11,80,1,-1,0,unknown,0
27176,35,management,married,2,yes,0,yes,yes,cellular,21,11,70,1,-1,0,unknown,0
27202,35,technician,divorced,1,no,0,yes,no,cellular,21,11,72,1,-1,0,unknown,0
27207,32,technician,married,3,no,0,no,yes,cellular,21,11,296,1,-1,0,unknown,0
27208,36,entrepreneur,married,1,yes,1,yes,no,cellular,21,11,203,1,-1,0,unknown,0
27211,37,management,married,2,no,0,yes,no,cellular,21,11,227,1,-1,0,unknown,0
27212,35,technician,married,2,no,0,yes,yes,cellular,21,11,86,1,-1,0,unknown,0
27230,47,self-employed,married,2,no,0,no,no,telephone,21,11,28,1,-1,0,unknown,0
27257,35,management,married,2,no,0,yes,no,cellular,21,11,189,1,128,2,other,0
27261,37,admin,single,1,no,0,no,no,cellular,21,11,232,2,-1,0,unknown,0
27262,36,admin,single,1,no,0,yes,yes,cellular,21,11,109,1,189,1,failure,0
27275,32,admin,married,2,no,0,yes,no,cellular,21,11,102,1,-1,0,unknown,0
27280,48,unemployed,married,0,no,0,no,no,cellular,21,11,213,2,-1,0,unknown,0
