,age,education,balance,day,month,campaign,pdays,previous,y,job_admin,PCA1,PCA2,PCA3
41148,0.3076923076923077,2.0,0.875,18.0,8.0,2.0,-1.0,0.0,1.0,0.0,,,
41152,0.8076923076923078,1.0,0.25,18.0,8.0,3.0,-1.0,0.0,0.0,0.0,,,
41158,0.7692307692307693,2.0,0.25,19.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
41167,0.6346153846153847,2.0,0.25,19.0,8.0,1.0,84.0,1.0,0.0,0.0,,,
41168,0.7884615384615384,1.0,0.375,19.0,8.0,1.0,-1.0,0.0,1.0,0.0,,,
41188,0.8653846153846155,0.0,0.25,20.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
41193,0.8461538461538461,1.0,0.25,20.0,8.0,1.0,-1.0,0.0,1.0,0.0,,,
41200,0.28846153846153855,1.0,0.25,20.0,8.0,2.0,204.0,2.0,0.0,1.0,,,
41216,0.5576923076923077,2.0,0.25,21.0,8.0,1.0,-1.0,0.0,1.0,0.0,,,
41225,0.6730769230769232,2.0,0.25,21.0,8.0,1.0,-1.0,0.0,0.0,0.0,,,
41252,0.0,1.0,0.875,24.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
41259,0.42307692307692313,2.0,0.25,25.0,8.0,2.0,95.0,4.0,0.0,0.0,,,
41273,0.0,3.0,0.625,25.0,8.0,2.0,-1.0,0.0,1.0,0.0,,,
41276,0.980769230769231,1.0,0.25,25.0,8.0,2.0,-1.0,0.0,1.0,0.0,,,
41325,0.9038461538461539,2.0,0.25,28.0,8.0,1.0,-1.0,0.0,0.0,0.0,,,
41343,0.3846153846153847,2.0,0.25,28.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
41347,0.3076923076923077,1.0,0.25,31.0,8.0,5.0,110.0,7.0,0.0,0.0,,,
41378,0.326923076923077,2.0,0.75,1.0,9.0,2.0,-1.0,0.0,0.0,0.0,,,
41402,0.019230769230769273,1.0,0.75,3.0,9.0,1.0,-1.0,0.0,0.0,0.0,,,
41408,0.3653846153846154,1.0,0.25,3.0,9.0,2.0,463.0,6.0,0.0,1.0,,,
41418,0.8461538461538461,2.0,0.25,3.0,9.0,1.0,-1.0,0.0,1.0,0.0,,,
41419,0.7115384615384616,2.0,0.25,3.0,9.0,2.0,-1.0,0.0,0.0,0.0,,,
41422,0.23076923076923084,1.0,0.25,4.0,9.0,3.0,-1.0,0.0,1.0,1.0,,,
41424,0.5576923076923077,2.0,0.25,4.0,9.0,3.0,-1.0,0.0,0.0,0.0,,,
41460,0.46153846153846156,2.0,0.25,7.0,9.0,1.0,-1.0,0.0,0.0,0.0,,,
41463,0.11538461538461542,2.0,0.25,7.0,9.0,1.0,103.0,2.0,0.0,1.0,,,
41465,0.6538461538461539,1.0,0.25,7.0,9.0,1.0,294.0,1.0,1.0,0.0,,,
41484,1.0,1.0,0.25,8.0,9.0,1.0,-1.0,0.0,1.0,0.0,,,
41496,0.25,2.0,0.25,8.0,9.0,1.0,-1.0,0.0,0.0,0.0,,,
41504,0.7500000000000001,1.0,0.25,9.0,9.0,2.0,-1.0,0.0,0.0,1.0,,,
41511,0.8076923076923078,1.0,0.25,9.0,9.0,1.0,-1.0,0.0,1.0,0.0,,,
41526,1.0,0.0,0.25,9.0,9.0,1.0,-1.0,0.0,0.0,0.0,,,
41535,0.3846153846153847,2.0,0.375,10.0,9.0,2.0,-1.0,0.0,0.0,0.0,,,
41542,0.3846153846153847,2.0,0.25,11.0,9.0,3.0,95.0,3.0,1.0,0.0,,,
41556,0.2692307692307693,2.0,0.5,11.0,9.0,2.0,-1.0,0.0,1.0,0.0,,,
41563,0.3653846153846154,2.0,0.25,14.0,9.0,1.0,-1.0,0.0,0.0,0.0,,,
41565,0.1923076923076924,1.0,0.625,14.0,9.0,2.0,24.0,2.0,0.0,0.0,,,
41584,0.576923076923077,2.0,0.5,15.0,9.0,1.0,91.0,2.0,0.0,0.0,,,
41628,0.48076923076923084,1.0,0.25,25.0,9.0,2.0,-1.0,0.0,0.0,0.0,,,
41632,0.826923076923077,0.0,0.375,25.0,9.0,1.0,-1.0,0.0,0.0,0.0,,,
41639,0.1923076923076924,2.0,0.25,28.0,9.0,2.0,105.0,7.0,1.0,0.0,,,
41644,0.6153846153846154,1.0,0.25,29.0,9.0,1.0,120.0,2.0,1.0,0.0,,,
41646,0.13461538461538464,2.0,0.875,29.0,9.0,1.0,-1.0,0.0,0.0,0.0,,,
41650,0.7500000000000001,3.0,0.25,30.0,9.0,1.0,-1.0,0.0,0.0,0.0,,,
41692,0.3076923076923077,2.0,0.25,6.0,10.0,1.0,133.0,1.0,0.0,0.0,,,
41698,0.11538461538461542,2.0,0.25,6.0,10.0,1.0,-1.0,0.0,0.0,0.0,,,
41716,0.8653846153846155,1.0,0.25,7.0,10.0,2.0,-1.0,0.0,0.0,0.0,,,
41727,0.46153846153846156,2.0,0.25,8.0,10.0,1.0,-1.0,0.0,0.0,0.0,,,
41730,0.9230769230769232,1.0,0.25,8.0,10.0,1.0,-1.0,0.0,0.0,0.0,,,
41732,0.6730769230769232,0.0,0.25,8.0,10.0,1.0,-1.0,0.0,0.0,0.0,,,
41746,0.9230769230769232,2.0,0.25,12.0,10.0,2.0,-1.0,0.0,0.0,0.0,,,
41765,0.7884615384615384,1.0,0.25,13.0,10.0,1.0,216.0,1.0,0.0,0.0,,,
41782,0.826923076923077,2.0,1.0,13.0,10.0,1.0,182.0,2.0,1.0,0.0,,,
41791,0.8461538461538461,2.0,0.25,13.0,10.0,3.0,-1.0,0.0,0.0,0.0,,,
41813,0.23076923076923084,1.0,0.25,15.0,10.0,1.0,140.0,3.0,0.0,1.0,,,
41816,0.8461538461538461,0.0,0.25,15.0,10.0,1.0,-1.0,0.0,0.0,0.0,,,
41832,0.576923076923077,2.0,0.25,15.0,10.0,2.0,-1.0,0.0,0.0,0.0,,,
41846,0.980769230769231,1.0,0.25,16.0,10.0,2.0,-1.0,0.0,0.0,0.0,,,
41864,0.5192307692307693,1.0,0.25,16.0,10.0,1.0,165.0,3.0,0.0,0.0,,,
41865,0.826923076923077,2.0,0.25,16.0,10.0,2.0,-1.0,0.0,1.0,0.0,,,
41893,0.8076923076923078,1.0,0.25,19.0,10.0,3.0,62.0,3.0,0.0,0.0,,,
41901,0.3653846153846154,2.0,0.25,20.0,10.0,1.0,258.0,3.0,0.0,0.0,,,
41914,0.3846153846153847,1.0,0.25,21.0,10.0,1.0,183.0,4.0,1.0,0.0,,,
41932,0.7115384615384616,2.0,0.25,22.0,10.0,5.0,-1.0,0.0,1.0,0.0,,,
41944,0.6923076923076924,1.0,0.25,22.0,10.0,2.0,-1.0,0.0,0.0,1.0,,,
41950,0.7115384615384616,1.0,0.25,22.0,10.0,1.0,106.0,1.0,0.0,0.0,,,
41952,0.980769230769231,1.0,0.75,23.0,10.0,4.0,-1.0,0.0,0.0,0.0,,,
41960,0.40384615384615385,1.0,0.25,23.0,10.0,1.0,184.0,1.0,0.0,0.0,,,
41966,0.3653846153846154,1.0,0.25,23.0,10.0,1.0,-1.0,0.0,0.0,1.0,,,
41972,0.42307692307692313,1.0,0.25,26.0,10.0,2.0,200.0,2.0,0.0,1.0,,,
41977,0.5384615384615385,1.0,0.25,26.0,10.0,1.0,185.0,2.0,0.0,1.0,,,
41989,0.1923076923076924,3.0,0.25,27.0,10.0,1.0,267.0,1.0,1.0,0.0,,,
41990,0.3846153846153847,1.0,0.25,27.0,10.0,1.0,75.0,3.0,1.0,0.0,,,
41998,0.7115384615384616,1.0,0.25,27.0,10.0,1.0,-1.0,0.0,0.0,0.0,,,
42000,0.7884615384615384,1.0,0.25,27.0,10.0,1.0,81.0,3.0,0.0,0.0,,,
42002,0.730769230769231,1.0,0.25,27.0,10.0,1.0,111.0,8.0,1.0,0.0,,,
42024,0.9423076923076924,0.0,0.5,28.0,10.0,1.0,-1.0,0.0,0.0,0.0,,,
42043,0.6346153846153847,1.0,0.25,29.0,10.0,2.0,-1.0,0.0,1.0,0.0,,,
42045,0.23076923076923084,2.0,0.25,29.0,10.0,2.0,-1.0,0.0,0.0,0.0,,,
42048,0.8076923076923078,0.0,0.875,29.0,10.0,1.0,-1.0,0.0,1.0,0.0,,,
42051,0.5192307692307693,1.0,0.25,29.0,10.0,1.0,-1.0,0.0,1.0,1.0,,,
42073,0.4423076923076924,2.0,0.25,30.0,10.0,3.0,-1.0,0.0,1.0,0.0,,,
42097,0.03846153846153849,0.0,0.25,2.0,11.0,4.0,182.0,4.0,0.0,0.0,,,
42126,0.576923076923077,1.0,0.25,3.0,11.0,1.0,351.0,2.0,1.0,0.0,,,
42131,0.7115384615384616,2.0,0.25,3.0,11.0,3.0,187.0,3.0,0.0,0.0,,,
42141,0.8461538461538461,1.0,0.5,3.0,11.0,1.0,-1.0,0.0,1.0,0.0,,,
42147,0.28846153846153855,1.0,0.25,4.0,11.0,3.0,-1.0,0.0,0.0,1.0,,,
42151,0.21153846153846156,1.0,0.5,4.0,11.0,1.0,142.0,1.0,0.0,1.0,,,
42163,0.6923076923076924,1.0,0.25,6.0,11.0,5.0,192.0,8.0,1.0,0.0,,,
42189,0.42307692307692313,2.0,0.25,10.0,11.0,1.0,96.0,8.0,1.0,0.0,,,
42203,0.5576923076923077,1.0,0.25,10.0,11.0,1.0,190.0,1.0,1.0,1.0,,,
42220,0.326923076923077,2.0,0.25,11.0,11.0,2.0,96.0,3.0,1.0,0.0,,,
42223,0.1923076923076924,2.0,0.625,11.0,11.0,2.0,148.0,1.0,0.0,0.0,,,
42285,0.8461538461538461,2.0,0.25,13.0,11.0,2.0,-1.0,0.0,1.0,0.0,,,
42310,0.6923076923076924,1.0,0.25,16.0,11.0,1.0,94.0,8.0,0.0,0.0,,,
42332,0.7115384615384616,2.0,0.25,17.0,11.0,2.0,91.0,1.0,1.0,0.0,,,
42342,0.3653846153846154,2.0,0.25,24.0,11.0,2.0,-1.0,0.0,0.0,0.0,,,
42353,0.34615384615384615,2.0,0.25,25.0,11.0,1.0,205.0,2.0,0.0,1.0,,,
42380,0.8653846153846155,0.0,0.25,30.0,11.0,3.0,-1.0,0.0,0.0,0.0,,,
42393,0.8076923076923078,2.0,0.75,2.0,12.0,1.0,190.0,5.0,1.0,0.0,,,
42425,0.826923076923077,2.0,0.25,7.0,12.0,2.0,-1.0,0.0,0.0,0.0,,,
42431,0.5192307692307693,1.0,0.25,7.0,12.0,1.0,-1.0,0.0,1.0,0.0,,,
42450,0.3653846153846154,1.0,0.25,9.0,12.0,1.0,190.0,1.0,1.0,1.0,,,
42505,0.5384615384615385,2.0,0.25,17.0,12.0,1.0,199.0,2.0,0.0,0.0,,,
42506,0.5576923076923077,1.0,0.25,17.0,12.0,1.0,231.0,2.0,0.0,0.0,,,
42507,0.8461538461538461,2.0,0.25,17.0,12.0,2.0,-1.0,0.0,0.0,0.0,,,
42547,0.23076923076923084,0.0,0.875,23.0,12.0,1.0,203.0,1.0,1.0,0.0,,,
42618,0.6730769230769232,2.0,0.25,12.0,1.0,1.0,64.0,6.0,0.0,1.0,,,
42625,0.9230769230769232,2.0,0.25,12.0,1.0,1.0,92.0,2.0,0.0,0.0,,,
42679,0.9615384615384616,0.0,0.25,15.0,1.0,1.0,-1.0,0.0,0.0,0.0,,,
42680,0.3653846153846154,2.0,0.25,15.0,1.0,2.0,196.0,1.0,1.0,0.0,,,
42728,0.28846153846153855,2.0,0.25,26.0,1.0,1.0,-1.0,0.0,0.0,1.0,,,
42732,0.730769230769231,1.0,0.25,26.0,1.0,2.0,-1.0,0.0,0.0,0.0,,,
42740,0.1923076923076924,3.0,0.25,27.0,1.0,1.0,92.0,2.0,0.0,0.0,,,
42741,0.34615384615384615,2.0,1.0,27.0,1.0,1.0,435.0,1.0,0.0,0.0,,,
42742,0.3846153846153847,1.0,0.25,27.0,1.0,1.0,92.0,4.0,0.0,0.0,,,
42754,0.6923076923076924,1.0,0.25,27.0,1.0,1.0,-1.0,0.0,1.0,1.0,,,
42755,0.40384615384615385,1.0,0.25,27.0,1.0,1.0,436.0,10.0,1.0,1.0,,,
42785,0.6923076923076924,1.0,0.25,28.0,1.0,1.0,98.0,2.0,1.0,1.0,,,
42789,0.3076923076923077,2.0,0.25,28.0,1.0,2.0,-1.0,0.0,1.0,1.0,,,
42810,0.8076923076923078,0.0,0.875,29.0,1.0,1.0,92.0,1.0,1.0,0.0,,,
42818,0.03846153846153849,0.0,0.25,1.0,2.0,5.0,91.0,8.0,0.0,0.0,,,
42855,0.3076923076923077,1.0,0.25,3.0,2.0,1.0,91.0,2.0,0.0,0.0,,,
42868,0.7884615384615384,1.0,0.25,3.0,2.0,1.0,99.0,4.0,0.0,0.0,,,
42872,0.2692307692307693,2.0,0.25,4.0,2.0,3.0,276.0,2.0,1.0,0.0,,,
42878,0.6923076923076924,1.0,0.25,4.0,2.0,1.0,182.0,3.0,0.0,1.0,,,
42884,0.28846153846153855,2.0,0.25,4.0,2.0,5.0,98.0,2.0,0.0,1.0,,,
42886,0.23076923076923084,1.0,0.75,4.0,2.0,2.0,-1.0,0.0,0.0,0.0,,,
42894,0.8653846153846155,1.0,0.5,4.0,2.0,2.0,93.0,1.0,0.0,0.0,,,
42899,0.40384615384615385,1.0,0.25,4.0,2.0,1.0,-1.0,0.0,0.0,0.0,,,
42917,0.48076923076923084,2.0,0.25,5.0,2.0,2.0,-1.0,0.0,0.0,0.0,,,
42969,0.5576923076923077,1.0,0.25,10.0,2.0,2.0,93.0,2.0,0.0,1.0,,,
42998,0.326923076923077,2.0,0.25,11.0,2.0,2.0,92.0,5.0,1.0,0.0,,,
43008,0.5961538461538463,1.0,0.25,11.0,2.0,3.0,-1.0,0.0,0.0,0.0,,,
43077,0.576923076923077,2.0,0.25,19.0,2.0,4.0,182.0,1.0,1.0,0.0,,,
43082,0.8076923076923078,1.0,0.375,19.0,2.0,1.0,184.0,1.0,1.0,0.0,,,
43097,0.8076923076923078,1.0,0.25,22.0,2.0,2.0,126.0,6.0,0.0,0.0,,,
43100,0.15384615384615385,2.0,0.25,23.0,2.0,1.0,-1.0,0.0,0.0,0.0,,,
43111,0.42307692307692313,2.0,0.25,23.0,2.0,2.0,182.0,6.0,1.0,0.0,,,
43152,1.0,1.0,0.75,25.0,2.0,5.0,125.0,4.0,0.0,0.0,,,
43172,0.3846153846153847,1.0,0.25,1.0,3.0,1.0,-1.0,0.0,0.0,0.0,,,
43184,0.6346153846153847,2.0,0.25,2.0,3.0,2.0,-1.0,0.0,1.0,0.0,,,
43189,0.8076923076923078,2.0,0.5,2.0,3.0,4.0,390.0,2.0,1.0,0.0,,,
43202,0.5576923076923077,2.0,0.25,4.0,3.0,2.0,181.0,3.0,0.0,0.0,,,
43229,0.5384615384615385,1.0,0.25,5.0,3.0,1.0,-1.0,0.0,0.0,1.0,,,
43242,0.6346153846153847,2.0,0.25,8.0,3.0,2.0,-1.0,0.0,1.0,1.0,,,
43255,0.28846153846153855,2.0,0.25,9.0,3.0,1.0,326.0,1.0,1.0,0.0,,,
43271,0.3653846153846154,2.0,0.25,11.0,3.0,4.0,107.0,2.0,0.0,0.0,,,
43288,0.28846153846153855,1.0,0.375,15.0,3.0,4.0,-1.0,0.0,0.0,0.0,,,
43323,0.6923076923076924,1.0,0.25,18.0,3.0,1.0,290.0,3.0,1.0,0.0,,,
43344,0.46153846153846156,1.0,0.25,23.0,3.0,1.0,330.0,12.0,0.0,0.0,,,
43390,0.15384615384615385,2.0,0.625,1.0,4.0,1.0,350.0,1.0,1.0,0.0,,,
43391,0.826923076923077,2.0,0.25,1.0,4.0,1.0,115.0,2.0,0.0,0.0,,,
43392,0.6153846153846154,1.0,0.25,1.0,4.0,1.0,184.0,3.0,1.0,0.0,,,
43428,0.3653846153846154,1.0,0.25,8.0,4.0,3.0,349.0,2.0,0.0,1.0,,,
43438,0.6153846153846154,2.0,0.25,12.0,4.0,1.0,258.0,6.0,0.0,0.0,,,
43458,0.8461538461538461,2.0,1.0,13.0,4.0,1.0,182.0,3.0,1.0,0.0,,,
43461,0.8461538461538461,2.0,0.25,13.0,4.0,3.0,182.0,3.0,0.0,0.0,,,
43480,0.7884615384615384,1.0,0.375,15.0,4.0,2.0,378.0,3.0,1.0,0.0,,,
43491,0.25,1.0,0.75,16.0,4.0,2.0,182.0,3.0,0.0,0.0,,,
43506,0.3846153846153847,1.0,0.25,20.0,4.0,1.0,181.0,5.0,1.0,0.0,,,
43544,0.5192307692307693,1.0,0.25,26.0,4.0,1.0,192.0,4.0,1.0,0.0,,,
43551,0.326923076923077,2.0,0.25,26.0,4.0,3.0,363.0,2.0,0.0,0.0,,,
43568,0.980769230769231,1.0,0.25,28.0,4.0,2.0,126.0,2.0,1.0,0.0,,,
43579,0.4423076923076924,2.0,0.25,29.0,4.0,1.0,181.0,3.0,1.0,0.0,,,
43581,0.7884615384615384,2.0,0.375,29.0,4.0,1.0,-1.0,0.0,1.0,0.0,,,
43582,0.730769230769231,1.0,0.25,29.0,4.0,1.0,223.0,3.0,0.0,0.0,,,
43590,0.4423076923076924,2.0,0.25,29.0,4.0,3.0,426.0,1.0,1.0,0.0,,,
43603,0.5961538461538463,1.0,0.25,30.0,4.0,1.0,-1.0,0.0,1.0,1.0,,,
43608,0.576923076923077,2.0,0.25,4.0,5.0,1.0,61.0,5.0,0.0,0.0,,,
43609,0.8076923076923078,0.0,0.875,4.0,5.0,1.0,95.0,2.0,1.0,0.0,,,
43652,0.6346153846153847,2.0,0.25,7.0,5.0,2.0,66.0,2.0,1.0,0.0,,,
43698,0.8653846153846155,2.0,0.25,13.0,5.0,1.0,181.0,2.0,1.0,0.0,,,
43718,0.6153846153846154,1.0,0.25,14.0,5.0,3.0,92.0,3.0,0.0,0.0,,,
43725,0.11538461538461542,2.0,0.375,14.0,5.0,5.0,-1.0,0.0,1.0,0.0,,,
43748,0.4423076923076924,2.0,0.375,18.0,5.0,2.0,361.0,3.0,1.0,1.0,,,
43759,0.8076923076923078,1.0,0.25,20.0,5.0,4.0,87.0,8.0,0.0,0.0,,,
43768,1.0,1.0,0.75,21.0,5.0,1.0,85.0,9.0,0.0,0.0,,,
43781,0.8076923076923078,1.0,0.25,25.0,5.0,4.0,-1.0,0.0,1.0,0.0,,,
43786,0.1923076923076924,1.0,0.25,25.0,5.0,1.0,-1.0,0.0,0.0,0.0,,,
43827,0.576923076923077,1.0,0.25,28.0,5.0,5.0,-1.0,0.0,1.0,0.0,,,
43840,0.23076923076923084,1.0,0.25,1.0,6.0,1.0,-1.0,0.0,1.0,1.0,,,
43855,0.5192307692307693,2.0,0.25,1.0,6.0,1.0,-1.0,0.0,0.0,0.0,,,
43871,0.8461538461538461,2.0,0.25,4.0,6.0,1.0,64.0,3.0,0.0,0.0,,,
43874,0.6346153846153847,2.0,0.25,7.0,6.0,1.0,-1.0,0.0,1.0,0.0,,,
43878,0.3846153846153847,1.0,0.25,8.0,6.0,1.0,181.0,2.0,1.0,1.0,,,
43901,0.6153846153846154,2.0,0.5,10.0,6.0,1.0,-1.0,0.0,0.0,0.0,,,
43930,0.6346153846153847,2.0,0.25,15.0,6.0,4.0,99.0,2.0,0.0,1.0,,,
43943,0.11538461538461542,1.0,1.0,17.0,6.0,1.0,-1.0,0.0,0.0,0.0,,,
43959,0.5384615384615385,1.0,0.25,22.0,6.0,1.0,124.0,1.0,0.0,0.0,,,
44025,0.5576923076923077,1.0,0.25,29.0,6.0,1.0,139.0,4.0,0.0,1.0,,,
44046,0.48076923076923084,2.0,0.25,30.0,6.0,2.0,296.0,1.0,1.0,0.0,,,
44052,0.40384615384615385,0.0,0.375,1.0,7.0,1.0,745.0,2.0,0.0,0.0,,,
44053,0.21153846153846156,1.0,0.25,1.0,7.0,1.0,514.0,3.0,0.0,0.0,,,
44054,0.6538461538461539,2.0,0.625,1.0,7.0,1.0,-1.0,0.0,0.0,0.0,,,
44062,0.3076923076923077,2.0,0.25,2.0,7.0,1.0,422.0,1.0,0.0,0.0,,,
44079,0.23076923076923084,2.0,0.25,5.0,7.0,1.0,424.0,8.0,1.0,0.0,,,
44084,0.6153846153846154,2.0,0.25,6.0,7.0,1.0,85.0,7.0,0.0,0.0,,,
44204,0.48076923076923084,2.0,0.25,16.0,7.0,1.0,281.0,1.0,1.0,0.0,,,
44214,0.3653846153846154,2.0,0.25,16.0,7.0,2.0,182.0,3.0,1.0,0.0,,,
44255,0.8076923076923078,0.0,0.25,22.0,7.0,1.0,412.0,1.0,1.0,0.0,,,
44267,0.3653846153846154,2.0,0.25,23.0,7.0,6.0,-1.0,0.0,1.0,0.0,,,
44286,0.5192307692307693,1.0,0.25,26.0,7.0,2.0,91.0,5.0,0.0,0.0,,,
44294,0.42307692307692313,1.0,0.25,26.0,7.0,2.0,172.0,1.0,0.0,0.0,,,
44297,0.980769230769231,1.0,0.25,27.0,7.0,1.0,90.0,4.0,1.0,0.0,,,
44312,0.42307692307692313,1.0,0.25,28.0,7.0,2.0,182.0,11.0,1.0,1.0,,,
44328,0.28846153846153855,1.0,0.25,29.0,7.0,1.0,-1.0,0.0,0.0,0.0,,,
44341,0.21153846153846156,2.0,0.25,29.0,7.0,6.0,-1.0,0.0,0.0,0.0,,,
44346,0.3076923076923077,2.0,0.25,30.0,7.0,1.0,183.0,2.0,1.0,1.0,,,
44388,0.3076923076923077,2.0,0.25,3.0,8.0,2.0,180.0,7.0,0.0,1.0,,,
44390,0.3076923076923077,1.0,0.25,3.0,8.0,1.0,470.0,2.0,1.0,0.0,,,
44397,0.8076923076923078,1.0,0.25,3.0,8.0,2.0,181.0,5.0,1.0,0.0,,,
44421,0.8076923076923078,1.0,0.25,4.0,8.0,1.0,1.0,7.0,0.0,0.0,,,
44432,0.3076923076923077,1.0,0.25,5.0,8.0,2.0,2.0,3.0,1.0,0.0,,,
44441,0.5192307692307693,1.0,0.25,5.0,8.0,2.0,472.0,1.0,1.0,0.0,,,
44462,0.826923076923077,0.0,0.875,6.0,8.0,2.0,94.0,3.0,1.0,0.0,,,
44471,0.2692307692307693,2.0,0.25,6.0,8.0,5.0,3.0,6.0,0.0,0.0,,,
44481,0.6538461538461539,2.0,0.25,9.0,8.0,3.0,94.0,4.0,0.0,0.0,,,
44489,0.25,1.0,0.25,10.0,8.0,1.0,782.0,1.0,1.0,0.0,,,
44507,0.5384615384615385,1.0,0.25,10.0,8.0,1.0,-1.0,0.0,0.0,0.0,,,
44554,0.6153846153846154,1.0,0.25,13.0,8.0,2.0,91.0,6.0,0.0,0.0,,,
44558,0.23076923076923084,1.0,0.25,13.0,8.0,4.0,562.0,1.0,0.0,0.0,,,
44610,0.8653846153846155,1.0,0.25,31.0,8.0,5.0,-1.0,0.0,1.0,1.0,,,
44648,0.1923076923076924,1.0,0.75,2.0,9.0,1.0,-1.0,0.0,0.0,0.0,,,
44689,0.576923076923077,2.0,0.25,6.0,9.0,2.0,125.0,6.0,1.0,0.0,,,
44711,0.6730769230769232,1.0,0.25,6.0,9.0,1.0,655.0,5.0,0.0,1.0,,,
44721,0.15384615384615385,1.0,0.75,7.0,9.0,1.0,-1.0,0.0,0.0,0.0,,,
44726,0.3846153846153847,1.0,0.25,8.0,9.0,1.0,92.0,3.0,1.0,1.0,,,
44728,0.5384615384615385,1.0,0.25,8.0,9.0,2.0,187.0,1.0,0.0,1.0,,,
44778,0.7692307692307693,2.0,0.25,14.0,9.0,2.0,-1.0,0.0,1.0,0.0,,,
44803,0.23076923076923084,2.0,0.25,15.0,9.0,2.0,-1.0,0.0,0.0,0.0,,,
44804,0.2692307692307693,3.0,0.25,15.0,9.0,1.0,-1.0,0.0,0.0,0.0,,,
44826,0.4423076923076924,2.0,0.25,17.0,9.0,4.0,63.0,11.0,1.0,0.0,,,
44839,0.15384615384615385,2.0,0.375,21.0,9.0,1.0,-1.0,0.0,0.0,0.0,,,
44842,0.25,1.0,0.25,22.0,9.0,1.0,-1.0,0.0,0.0,0.0,,,
44855,0.48076923076923084,1.0,0.25,23.0,9.0,2.0,184.0,13.0,1.0,0.0,,,
44859,0.7115384615384616,1.0,0.25,23.0,9.0,2.0,238.0,3.0,0.0,1.0,,,
44862,0.6923076923076924,1.0,0.25,23.0,9.0,1.0,-1.0,0.0,1.0,0.0,,,
44873,0.326923076923077,2.0,0.25,23.0,9.0,1.0,62.0,6.0,0.0,0.0,,,
44891,0.7115384615384616,1.0,0.25,27.0,9.0,6.0,193.0,4.0,1.0,0.0,,,
44943,0.42307692307692313,2.0,0.25,6.0,10.0,1.0,-1.0,0.0,0.0,0.0,,,
44947,0.7115384615384616,1.0,0.25,7.0,10.0,1.0,245.0,4.0,0.0,1.0,,,
44971,0.576923076923077,1.0,0.25,11.0,10.0,1.0,104.0,5.0,0.0,1.0,,,
44986,0.6346153846153847,1.0,0.25,11.0,10.0,4.0,-1.0,0.0,0.0,0.0,,,
44999,0.8653846153846155,2.0,0.25,12.0,10.0,2.0,182.0,6.0,0.0,0.0,,,
45000,0.3846153846153847,1.0,0.25,12.0,10.0,1.0,-1.0,0.0,0.0,0.0,,,
45003,0.8461538461538461,2.0,1.0,13.0,10.0,1.0,183.0,4.0,1.0,0.0,,,
45011,0.7884615384615384,1.0,0.375,14.0,10.0,1.0,182.0,5.0,1.0,0.0,,,
45016,0.42307692307692313,2.0,0.25,14.0,10.0,3.0,-1.0,0.0,0.0,0.0,,,
45038,0.48076923076923084,2.0,0.25,18.0,10.0,1.0,94.0,2.0,1.0,0.0,,,
45131,0.5576923076923077,2.0,0.25,27.0,10.0,1.0,-1.0,0.0,1.0,0.0,,,
45134,1.0,1.0,0.25,27.0,10.0,1.0,92.0,5.0,1.0,0.0,,,
45157,0.6538461538461539,2.0,0.25,9.0,11.0,3.0,92.0,7.0,1.0,0.0,,,
45160,0.326923076923077,1.0,0.25,9.0,11.0,1.0,96.0,5.0,1.0,0.0,,,
0,,,,,,,,,,,-1.0589554664793197,0.33836083997642386,-1.1515618875550215
1,,,,,,,,,,,-0.6960947014078162,-1.185287381659645,0.12120325784310038
3,,,,,,,,,,,-1.055958345069106,0.1267546580146267,0.26707343317641685
5,,,,,,,,,,,-1.0642913461280898,0.3412766704109701,-1.1013754855259468
6,,,,,,,,,,,-1.1884977861654498,0.16883871530580596,0.27901084800847853
8,,,,,,,,,,,-1.055958345069106,0.1267546580146267,0.26707343317641685
9,,,,,,,,,,,-0.8204636527020504,-0.7932381200985402,0.07264337919662578
10,,,,,,,,,,,-0.6924459878265253,-1.181131189954772,0.11461341202877684
11,,,,,,,,,,,-1.055958345069106,0.1267546580146267,0.26707343317641685
13,,,,,,,,,,,-0.8219646165628102,-0.6070595041120199,-1.3444883351658345
14,,,,,,,,,,,-0.8304622982586298,-0.8230369708240683,-0.056425331376660504
15,,,,,,,,,,,-1.055958345069106,0.1267546580146267,0.26707343317641685
16,,,,,,,,,,,-0.6924459878265253,-1.181131189954772,0.11461341202877684
17,,,,,,,,,,,-1.055958345069106,0.1267546580146267,0.26707343317641685
18,,,,,,,,,,,-1.027276126859792,0.10420401109523125,0.20652438391945083
20,,,,,,,,,,,-0.6871367191883667,-1.1877528838395537,0.1263241930392731
21,,,,,,,,,,,-0.6924459878265253,-1.181131189954772,0.11461341202877684
22,,,,,,,,,,,-0.6956538941561946,-1.1866487576790088,0.08708315405359723
23,,,,,,,,,,,-0.6925062223619866,-1.1800395514208761,0.12245084843205789
25,,,,,,,,,,,-0.6784525621035605,-1.2100310387779936,0.1234244992810487
26,,,,,,,,,,,-1.0591662513987752,0.1212370902903902,0.23954317520123725
27,,,,,,,,,,,-1.1884977861654498,0.16883871530580596,0.27901084800847853
28,,,,,,,,,,,-1.1884977861654498,0.16883871530580596,0.27901084800847853
29,,,,,,,,,,,-0.6924459878265253,-1.181131189954772,0.11461341202877684
